"DATE","TOTAL_CASES","NEW_CASES","TOTAL_CONFIRMED","NEW_CONFIRMED","TOTAL_PROBABLE","NEW_PROBABLE","POS_TESTS","NEW_POS_TESTS","NEG_TESTS","NEW_NEG_TESTS","TOTAL_TESTS","NEW_TESTS","NEW_DEATHS","TOTAL_DEATHS","NEW_HOSPITALIZED","TOTAL_HOSPITALIZED","TOTAL_DEATHS_BY_DOD","NEW_DEATHS_BY_DOD","Region","Population","New_cases_per_100k_per_week","PositivityRate_per_week","Tests_per_100k","New_cases_per_100k","PositivityPercentage_per_week"
2020-12-24,175155,2092,155930,1458,19225,634,173393,1598,1273539,6289,1446932,7887,15,2037,30,6401,2375,38,"East TN",2455501,763.754525043973,0.219810290802365,321.197181349142,85.1964629621409,21.9810290802365
2020-12-25,177521,2366,157909,1979,19612,387,175559,2166,1282086,8547,1457645,10713,3,2040,27,6428,2411,36,"East TN",2455501,729.504895335005,0.212274306053908,436.28571114408,96.3550819160733,21.2274306053908
2020-12-26,179460,1939,159376,1467,20084,472,177171,1612,1287739,5653,1464910,7265,2,2042,43,6471,2449,38,"East TN",2455501,700.956749763083,0.210776305439584,295.866301825982,78.9655552980838,21.0776305439584
2020-12-27,180756,1296,160286,910,20470,386,178161,990,1290532,2793,1468693,3783,27,2069,41,6512,2480,31,"East TN",2455501,605.904864221191,0.220550235598115,154.062246360315,52.7794531543665,22.0550235598115
2020-12-28,182152,1396,161264,978,20888,418,179181,1020,1292351,1819,1471532,2839,25,2094,42,6554,2517,37,"East TN",2455501,568.560143123542,0.229873971193416,115.617953321949,56.8519418236849,22.9873971193416
2020-12-29,185057,2905,162990,1726,22067,1179,180959,1778,1296438,4087,1477397,5865,50,2144,64,6618,2559,42,"East TN",2455501,578.782089683531,0.234382184851869,238.851460455524,118.3057958437,23.4382184851869
2020-12-30,187385,2328,164606,1616,22779,712,182636,1677,1300917,4479,1483553,6156,40,2184,44,6662,2597,38,"East TN",2455501,583.261827219781,0.243574188909859,250.702402483241,94.8075362217323,24.3574188909859
2020-12-31,190830,3445,167286,2680,23544,765,185531,2895,1308040,7123,1493571,10018,52,2236,30,6692,2640,43,"East TN",2455501,638.362598915659,0.26025429361693,407.981914892317,140.297234658019,26.025429361693
2021-01-01,193070,2240,169003,1717,24067,523,187388,1857,1314237,6197,1501625,8054,24,2260,30,6722,2680,40,"East TN",2455501,633.231263192318,0.268963165075034,327.998237426904,91.2237461927322,26.8963165075034
2021-01-02,195795,2725,171115,2112,24680,613,189638,2250,1320793,6556,1510431,8806,4,2264,63,6785,2716,36,"East TN",2455501,665.241024133161,0.273873596801476,358.623352220178,110.975316238926,27.3873596801476
2021-01-03,197110,1315,172020,905,25090,410,190575,937,1324162,3369,1514737,4306,15,2279,26,6811,2760,44,"East TN",2455501,666.014796980331,0.269611675788376,175.36136210085,53.553226001537,26.9611675788376
2021-01-04,198667,1557,173146,1126,25521,431,191753,1178,1326527,2365,1518280,3543,46,2325,34,6845,2810,50,"East TN",2455501,672.571503737934,0.268931291178232,144.288273553951,63.4086485812875,26.8931291178232
2021-01-05,201568,2901,174885,1739,26683,1162,193578,1825,1331791,5264,1525369,7089,43,2368,60,6905,2854,44,"East TN",2455501,672.408604191161,0.263049278745935,288.698721767981,118.142896296927,26.3049278745935
2021-01-06,204114,2546,176681,1796,27433,750,195481,1903,1337372,5581,1532853,7484,52,2420,63,6968,2897,43,"East TN",2455501,681.286629490275,0.260547667342799,304.785052011789,103.685561520846,26.0547667342799
2021-01-07,206623,2509,178817,2136,27806,373,197801,2320,1344476,7104,1542277,9424,33,2453,45,7013,2929,32,"East TN",2455501,643.168135545455,0.251919681353427,383.791332196566,102.178740713199,25.1919681353427
2021-01-08,208971,2348,180675,1858,28296,490,199788,1987,1351811,7335,1551599,9322,50,2503,47,7060,2984,55,"East TN",2455501,647.566423308319,0.248129027094089,379.637393753861,95.622033955596,24.8129027094089
2021-01-09,211544,2573,182676,2001,28868,572,201966,2178,1359999,8188,1561965,10366,27,2530,32,7092,3012,28,"East TN",2455501,641.376240530955,0.239220708658361,422.154175461545,104.785133461562,23.9220708658361
2021-01-10,213210,1666,183809,1133,29401,533,203217,1251,1365798,5799,1569015,7050,36,2566,41,7133,3052,40,"East TN",2455501,655.670675760262,0.232912045395925,287.110451186947,67.8476612308445,23.2912045395925
2021-01-11,214633,1423,184821,1012,29812,411,204314,1097,1369070,3272,1573384,4369,28,2594,40,7173,3092,40,"East TN",2455501,650.213540943376,0.227950783972125,177.927029962521,57.9515137644008,22.7950783972125
2021-01-12,216451,1818,185957,1136,30494,682,205506,1192,1373269,4199,1578775,5391,60,2654,39,7212,3131,39,"East TN",2455501,606.108488654657,0.223345691495338,219.547864162955,74.0378440082085,22.3345691495338
2021-01-13,217978,1527,187033,1076,30945,451,206643,1137,1378002,4733,1584645,5870,49,2703,32,7244,3158,27,"East TN",2455501,564.609829114303,0.215515909793018,239.05508488899,62.186901980492,21.5515909793018
2021-01-14,220229,2251,188815,1782,31414,469,208607,1964,1386524,8522,1595131,10486,38,2741,50,7294,3200,42,"East TN",2455501,554.102808347462,0.204449994323987,427.041161864727,91.6717199463572,20.4449994323987
2021-01-15,221192,963,189485,670,31707,293,209302,695,1389581,3057,1598883,3752,23,2764,30,7324,3241,41,"East TN",2455501,497.698840277402,0.201209711530327,152.799774872826,39.2180658855362,20.1209711530327
2021-01-16,223623,2431,191234,1749,32389,682,211303,2001,1400464,10883,1611767,12884,13,2777,54,7378,3284,43,"East TN",2455501,491.91590636697,0.187482430424481,524.699440154983,99.0021995511303,18.7482430424481
2021-01-17,224480,857,191841,607,32639,250,211974,671,1404082,3618,1616056,4289,13,2790,24,7402,3318,34,"East TN",2455501,458.969473032184,0.186156756871665,174.669039027066,34.9012278960587,18.6156756871665
2021-01-18,225047,567,192163,322,32884,245,212329,355,1406165,2083,1618494,2438,13,2803,21,7423,3349,31,"East TN",2455501,424.108970022818,0.177676790068721,99.2872737579826,23.0910107550353,17.7676790068721
2021-01-19,226730,1683,193139,976,33591,707,213393,1064,1410370,4205,1623763,5269,21,2824,53,7476,3388,39,"East TN",2455501,418.611110319238,0.175313416911176,214.579427986386,68.5399843046287,17.5313416911176
2021-01-20,227714,984,193797,658,33917,326,214089,696,1414362,3992,1628451,4688,32,2856,29,7505,3428,40,"East TN",2455501,396.497496844839,0.169976715518422,190.918268817647,40.073288506093,16.9976715518422
2021-01-21,229276,1562,194935,1138,34341,424,215363,1274,1421291,6929,1636654,8203,65,2921,37,7542,3474,46,"East TN",2455501,368.438049913236,0.162705006863666,334.066245544188,63.6122730147534,16.2705006863666
2021-01-22,230262,986,195639,704,34623,282,216177,814,1426731,5440,1642908,6254,32,2953,31,7573,3506,32,"East TN",2455501,369.374722307179,0.156161272004543,254.693441379173,40.1547382794794,15.6161272004543
2021-01-23,231694,1432,196608,969,35086,463,217278,1101,1435010,8279,1652288,9380,19,2972,41,7614,3531,25,"East TN",2455501,328.690560500688,0.147454406357198,381.999437182066,58.3180377446395,14.7454406357198
2021-01-24,232315,621,197096,488,35219,133,217819,541,1438384,3374,1656203,3915,19,2991,20,7634,3559,28,"East TN",2455501,319.079487241097,0.145589956908362,159.437931403815,25.2901546364673,14.5589956908362
2021-01-25,233054,739,197606,510,35448,229,218368,549,1440140,1756,1658508,2305,44,3035,20,7654,3590,31,"East TN",2455501,326.084167752324,0.150922177237967,93.8708638277891,30.095691266263,15.0922177237967
2021-01-26,234087,1033,198336,730,35751,303,219151,783,1444603,4463,1663754,5246,63,3098,26,7680,3613,23,"East TN",2455501,299.612991401755,0.143982396039109,213.642755592443,42.0688079540591,14.3982396039109
2021-01-27,235041,954,199041,705,36000,249,219906,755,1449121,4518,1669027,5273,55,3153,28,7708,3636,23,"East TN",2455501,298.391244800959,0.14336060725552,214.742327533159,38.8515419052975,14.3360607255521
2021-01-28,236371,1330,199757,716,36614,614,220703,797,1453550,4429,1674253,5226,46,3199,29,7737,3663,27,"East TN",2455501,288.94307108814,0.142025053857815,212.82825785858,54.1640993019347,14.2025053857815
2021-01-29,236966,595,200109,352,36857,243,221100,397,1456214,2664,1677314,3061,17,3216,17,7754,3684,21,"East TN",2455501,273.019640391105,0.143085508341568,124.658878167836,24.2313075824445,14.3085508341568
2021-01-30,238120,1154,201075,966,37045,188,222196,1096,1465264,9050,1687460,10146,44,3260,29,7783,3704,20,"East TN",2455501,261.6981218904,0.139827135221199,413.194700389045,46.9965192439343,13.9827135221199
2021-01-31,238799,679,201515,440,37284,239,222687,491,1469187,3923,1691874,4414,29,3289,30,7813,3723,19,"East TN",2455501,264.060165318605,0.136469400913908,179.759649863714,27.6521980646719,13.6469400913908
2021-02-01,239492,693,201923,408,37569,285,223129,442,1470883,1696,1694012,2138,39,3328,10,7823,3750,27,"East TN",2455501,262.186820530719,0.134097566471384,87.0698077500274,28.2223464783765,13.4097566471384
2021-02-02,240030,538,202271,348,37759,190,223489,360,1471941,1058,1695430,1418,57,3385,13,7836,3766,16,"East TN",2455501,242.028001617593,0.136949109736078,57.7478893309349,21.909989040933,13.6949109736078
2021-02-03,241142,1112,203030,759,38112,353,224315,826,1477946,6005,1702261,6831,46,3431,39,7875,3779,13,"East TN",2455501,248.462533715116,0.13266534272131,278.19170100114,45.2860740028206,13.266534272131
2021-02-04,242239,1097,203812,782,38427,315,225179,864,1485657,7711,1710836,8575,58,3489,36,7911,3797,18,"East TN",2455501,238.973635115604,0.122351912090315,349.215903394053,44.6752007024228,12.2351912090315
2021-02-05,243057,818,204371,559,38686,259,225781,602,1489463,3806,1715244,4408,67,3556,28,7939,3811,14,"East TN",2455501,248.055284848184,0.123411547587661,179.515300543555,33.3129573150245,12.3411547587661
2021-02-06,244285,1228,205188,817,39097,411,226745,964,1498111,8648,1724856,9612,27,3583,22,7961,3840,29,"East TN",2455501,251.068926463479,0.121644026099048,391.447610894885,50.0101608592299,12.1644026099048
2021-02-07,244802,517,205541,353,39261,164,227151,406,1501195,3084,1728346,3490,2,3585,10,7971,3857,17,"East TN",2455501,244.471494819184,0.122395262118886,142.129854559212,21.0547664203761,12.2395262118886
2021-02-08,245313,511,205839,298,39474,213,227470,319,1502559,1364,1730029,1683,32,3617,9,7980,3873,16,"East TN",2455501,237.059565441024,0.120526418080351,68.5399843046287,20.810417100217,12.0526418080351
2021-02-09,246341,1028,206472,633,39869,395,228136,666,1506791,4232,1734927,4898,16,3633,38,8018,3884,11,"East TN",2455501,257.014759920684,0.117654505405474,199.470495023215,41.8651835205931,11.7654505405474
2021-02-10,247188,847,207054,582,40134,265,228771,635,1512776,5985,1741547,6620,39,3672,30,8048,3897,13,"East TN",2455501,246.22266494699,0.113424629639057,269.598749908878,34.4939790291268,11.3424629639057
2021-02-11,248056,868,207638,584,40418,284,229421,650,1518347,5571,1747768,6221,37,3709,31,8079,3915,18,"East TN",2455501,236.896665894251,0.114859742228961,253.349520118298,35.3492016496837,11.4859742228961
2021-02-12,248890,834,208233,595,40657,239,230070,649,1523857,5510,1753927,6159,34,3743,12,8091,3924,9,"East TN",2455501,237.548264081342,0.110875578419461,250.82457714332,33.9645555021155,11.0875578419461
2021-02-13,249482,592,208604,371,40878,221,230504,434,1528282,4425,1758786,4859,12,3755,16,8107,3936,12,"East TN",2455501,211.647236144477,0.11078691423519,197.882224442181,24.1091329223649,11.078691423519
2021-02-14,250022,540,209018,414,41004,126,230956,452,1531249,2967,1762205,3419,15,3770,15,8122,3949,13,"East TN",2455501,212.58390853842,0.11237780206149,139.238387603996,21.9914388143194,11.237780206149
2021-02-15,250402,380,209230,212,41172,168,231185,229,1532573,1324,1763758,1553,5,3775,10,8132,3960,11,"East TN",2455501,207.248948381613,0.11014260725192,63.2457490345148,15.4754569434099,11.014260725192
2021-02-16,251167,765,209657,427,41510,338,231659,474,1535982,3409,1767641,3883,8,3783,26,8158,3970,10,"East TN",2455501,196.538303181306,0.107690896863728,158.134735029633,31.1545383202858,10.7690896863728
2021-02-17,251788,621,210076,419,41712,202,232110,451,1539233,3251,1771343,3702,11,3794,11,8169,3987,17,"East TN",2455501,187.334478788646,0.112062021747886,150.763530538167,25.2901546364673,11.2062021747886
2021-02-18,252581,793,210626,550,41955,243,232715,605,1544951,5718,1777666,6323,42,3836,19,8188,4004,17,"East TN",2455501,184.280112286658,0.110174593618302,257.503458561002,32.2948351476949,11.0174593618302
2021-02-19,253057,476,210927,301,42130,175,233060,345,1547659,2708,1780719,3053,5,3841,11,8199,4013,9,"East TN",2455501,169.700602850498,0.111600477754554,124.333079074291,19.3850460659556,11.1600477754554
2021-02-20,253680,623,211376,449,42304,174,233566,506,1552884,5225,1786450,5731,18,3859,18,8217,4023,10,"East TN",2455501,170.963074337986,0.110685367264315,233.394325638637,25.3716044098536,11.0685367264315
2021-02-21,254029,349,211604,228,42425,121,233829,263,1555018,2134,1788847,2397,7,3866,12,8229,4041,18,"East TN",2455501,163.184620979588,0.107837249455747,97.617553403562,14.2129854559212,10.7837249455747
2021-02-22,254387,358,211800,196,42587,162,234056,227,1556399,1381,1790455,1608,7,3873,22,8251,4057,16,"East TN",2455501,162.288673472338,0.107540173053152,65.4856178026399,14.5795094361599,10.7540173053152
2021-02-23,255030,643,212149,349,42881,294,234424,368,1559346,2947,1793770,3315,26,3899,27,8278,4064,7,"East TN",2455501,157.32023729577,0.105821118297677,135.002999387905,26.1861021437173,10.5821118297677
2021-02-24,255771,741,212699,550,43072,191,235034,610,1565542,6196,1800576,6806,19,3918,23,8301,4071,7,"East TN",2455501,162.207223698952,0.100023945540998,277.17357883381,30.1771410396493,10.0023945540998
2021-02-25,256406,635,213144,445,43262,190,235530,496,1570310,4768,1805840,5264,21,3939,16,8317,4080,9,"East TN",2455501,155.772691601429,0.0999148150777312,214.375803552921,25.8603030501718,9.99148150777312
2021-02-26,256867,461,213467,323,43400,138,235899,369,1573432,3122,1809331,3491,14,3953,11,8328,4085,5,"East TN",2455501,155.161818301031,0.0992241017754788,142.170579445905,18.7741727655578,9.92241017754788
2021-02-27,257307,440,213694,227,43613,213,236174,275,1577526,4094,1813700,4369,7,3960,16,8344,4094,9,"East TN",2455501,147.709164036178,0.0957064220183486,177.927029962521,17.918950145001,9.57064220183486
2021-02-28,257673,366,213968,274,43705,92,236487,313,1580086,2560,1816573,2873,5,3965,11,8355,4103,9,"East TN",2455501,148.401487109962,0.0958666955204501,117.002599469518,14.9053085297053,9.58666955204501
2021-03-01,257917,244,214117,149,43800,95,236643,156,1580865,779,1817508,935,4,3969,11,8366,4112,9,"East TN",2455501,143.75885002694,0.0956271023546372,38.077769058127,9.9368723531369,9.56271023546372
2021-03-02,258537,620,214507,390,44030,230,237090,447,1584321,3456,1821411,3903,7,3976,24,8390,4122,10,"East TN",2455501,142.822177632996,0.0964509243515068,158.949232763497,25.2494297497741,9.64509243515068
2021-03-03,259018,481,214808,301,44210,180,237445,355,1588494,4173,1825939,4528,7,3983,17,8407,4125,3,"East TN",2455501,132.233707092768,0.0950597326814651,184.402286946737,19.5886704994215,9.50597326814651
2021-03-04,259627,609,215223,415,44404,194,237917,472,1593315,4821,1831232,5293,18,4001,21,8428,4130,5,"East TN",2455501,131.174860038746,0.0940059861373661,215.556825267023,24.8014559961491,9.40059861373661
2021-03-05,260097,470,215534,311,44563,159,238271,354,1596995,3680,1835266,4034,15,4016,16,8444,4135,5,"East TN",2455501,131.541384018984,0.0914594177752072,164.284192920304,19.1406967457965,9.14594177752072
2021-03-06,260560,463,215857,323,44703,140,238643,372,1601271,4276,1839914,4648,1,4017,10,8454,4141,6,"East TN",2455501,132.478056412928,0.0941863126573587,189.289273349919,18.8556225389442,9.41863126573587
2021-03-07,260815,255,216021,164,44794,91,238827,184,1603001,1730,1841828,1914,1,4018,4,8458,4145,4,"East TN",2455501,127.957593989984,0.0926549198178579,77.9474331307542,10.3848461067619,9.26549198178579
2021-03-08,261271,456,216314,293,44957,163,239139,312,1604582,1581,1843721,1893,3,4021,9,8467,4153,8,"East TN",2455501,136.591269968939,0.0952199290428413,77.0922105101973,18.5705483320919,9.52199290428413
2021-03-09,261809,538,216595,281,45214,257,239457,318,1607157,2575,1846614,2893,6,4027,21,8488,4165,12,"East TN",2455501,133.251829260098,0.0939173907868111,117.817097203381,21.909989040933,9.39173907868111
2021-03-10,262459,650,217059,464,45400,186,239963,506,1612628,5471,1852591,5977,7,4034,28,8516,4175,10,"East TN",2455501,140.134335111246,0.0944769623292811,243.412647765161,26.4711763505696,9.44769623292811
2021-03-11,262989,530,217397,338,45592,192,240328,365,1615966,3338,1856294,3703,5,4039,9,8525,4183,8,"East TN",2455501,136.917069062485,0.0962014204772165,150.80425542486,21.5841899473875,9.62014204772165
2021-03-12,263449,460,217762,365,45687,95,240744,416,1619311,3345,1860055,3761,5,4044,12,8537,4191,8,"East TN",2455501,136.509820195553,0.0997619912057768,153.166298853065,18.7334478788646,9.97619912057768
2021-03-13,263895,446,217977,215,45918,231,241023,279,1622950,3639,1863973,3918,2,4046,21,8558,4197,6,"East TN",2455501,135.817497121769,0.0989234797788769,159.560106063895,18.1632994651601,9.89234797788769
2021-03-14,264157,262,218153,176,46004,86,241234,211,1624793,1843,1866027,2054,0,4046,10,8568,4203,6,"East TN",2455501,136.102571328621,0.0994669201206661,83.6489172677999,10.6699203136142,9.94669201206661
2021-03-15,264513,356,218338,185,46175,171,241449,215,1625988,1195,1867437,1410,4,4050,15,8583,4207,4,"East TN",2455501,132.030082659303,0.0974025974025974,57.4220902373894,14.4980596627735,9.74025974025974
2021-03-16,265212,699,218789,451,46423,248,241945,496,1629254,3266,1871199,3762,4,4054,36,8619,4208,1,"East TN",2455501,138.586789416905,0.101199918649583,153.207023739758,28.4666957985356,10.1199918649583
2021-03-17,265638,426,219122,333,46516,93,242309,364,1632978,3724,1875287,4088,1,4055,16,8635,4217,9,"East TN",2455501,129.464414797632,0.103366231935143,166.483336801736,17.3488017312964,10.3366231935143
2021-03-18,266188,550,219471,349,46717,201,242694,385,1636268,3290,1878962,3675,6,4061,31,8666,4224,7,"East TN",2455501,130.278912531496,0.104376213163932,149.663958597451,22.3986876812512,10.4376213163932
2021-03-19,266980,792,220001,530,46979,262,243257,563,1641311,5043,1884568,5606,15,4076,25,8691,4230,6,"East TN",2455501,143.799574913633,0.102517031779056,228.303714801989,32.2541102610017,10.2517031779056
2021-03-20,267252,272,220166,165,47086,107,243451,194,1643431,2120,1886882,2314,1,4077,15,8706,4232,2,"East TN",2455501,136.713444629019,0.105984547557728,94.2373878080278,11.077169180546,10.5984547557728
2021-03-21,267533,281,220363,197,47170,84,243676,225,1645229,1798,1888905,2023,-16,4061,8,8714,4239,7,"East TN",2455501,137.487217476189,0.106740099659061,82.3864457803112,11.4436931607847,10.6740099659061
2021-03-22,268059,526,220704,341,47355,185,244032,356,1647318,2089,1891350,2445,14,4075,19,8733,4246,7,"East TN",2455501,144.41044821403,0.108016560030109,99.5723479648349,21.4212904006148,10.8016560030109
2021-03-23,268497,438,220953,249,47544,189,244297,265,1649773,2455,1894070,2720,11,4086,17,8750,4252,6,"East TN",2455501,133.781252787109,0.102837654671855,110.77169180546,17.8375003716146,10.2837654671855
2021-03-24,269095,598,221412,459,47683,139,244790,493,1654471,4698,1899261,5191,4,4090,26,8776,4258,6,"East TN",2455501,140.785933298337,0.103487111036957,211.402886824318,24.353482242524,10.3487111036957
2021-03-25,269495,400,221719,307,47776,93,245123,333,1657440,2969,1902563,3302,8,4098,23,8799,4262,4,"East TN",2455501,134.677200294359,0.102919367823397,134.473575860894,16.2899546772736,10.2919367823397
2021-03-26,269905,410,222042,323,47863,87,245468,345,1660072,2632,1905540,2977,7,4105,14,8813,4272,10,"East TN",2455501,119.120293577563,0.105426282662598,121.237987685609,16.6972035442054,10.5426282662598
2021-03-27,270109,204,222223,181,47886,23,245678,210,1662584,2512,1908262,2722,2,4107,13,8826,4283,11,"East TN",2455501,116.351001282427,0.104162768942937,110.853141578847,8.30787688540954,10.4162768942937
2021-03-28,270425,316,222442,219,47983,97,245923,245,1664657,2073,1910580,2318,5,4112,17,8843,4289,6,"East TN",2455501,117.776372316688,0.103667820069204,94.4002873548005,12.8690641950461,10.3667820069204
2021-03-29,270865,440,222680,238,48185,202,246176,253,1666511,1854,1912687,2107,18,4130,18,8861,4294,5,"East TN",2455501,114.274032061074,0.100482729530862,85.8073362625387,17.918950145001,10.0482729530862
2021-03-30,271240,375,222938,258,48302,117,246498,322,1668987,2476,1915485,2798,5,4135,20,8881,4300,6,"East TN",2455501,111.708364199404,0.10277842633668,113.948232967529,15.271832509944,10.277842633668
2021-03-31,271901,661,223380,442,48521,219,246986,488,1673802,4815,1920788,5303,4,4139,18,8899,4305,5,"East TN",2455501,114.274032061074,0.102011427509639,215.964074133955,26.9191501041946,10.2011427509639
2021-04-01,272351,450,223703,323,48648,127,247336,350,1676629,2827,1923965,3177,1,4140,18,8917,4313,8,"East TN",2455501,116.310276395733,0.103401551256892,129.382965024246,18.3261990119328,10.3401551256892
2021-04-02,272698,347,223934,231,48764,116,247587,251,1679649,3020,1927236,3271,0,4140,12,8929,4318,5,"East TN",2455501,113.744608534063,0.0976677728613569,133.211104373405,14.1315356825348,9.76677728613569
2021-04-03,273040,342,224184,250,48856,92,247861,274,1682001,2352,1929862,2626,0,4140,13,8942,4327,9,"East TN",2455501,119.364642897722,0.101064814814815,106.943552456301,13.9279112490689,10.1064814814815
2021-04-04,273211,171,224307,123,48904,48,248002,141,1683595,1594,1931597,1735,6,4146,8,8950,4331,4,"East TN",2455501,113.459534327211,0.0989199219679307,70.6576784126742,6.96395562453446,9.89199219679307
2021-04-05,273618,407,224542,235,49076,172,248225,223,1684814,1219,1933039,1442,6,4152,40,8990,4337,6,"East TN",2455501,112.115613066336,0.100678066037736,58.7252866115713,16.5750288841259,10.0678066037736
2021-04-06,274049,431,224792,250,49257,181,248502,277,1686898,2084,1935400,2361,3,4155,27,9017,4342,5,"East TN",2455501,114.396206721154,0.100627667587246,96.1514574826074,17.5524261647623,10.0627667587246
2021-04-07,274679,630,225254,462,49425,168,249009,507,1691590,4692,1940599,5199,5,4160,24,9041,4346,4,"East TN",2455501,113.133735233665,0.102114986623593,211.728685917864,25.6566786167059,10.2114986623593
2021-04-08,275084,405,225508,254,49576,151,249298,289,1694601,3011,1943899,3300,-1,4159,21,9062,4351,5,"East TN",2455501,111.301115332472,0.0984248018460921,134.392126087507,16.4935791107395,9.84248018460921
2021-04-09,275602,518,225914,406,49688,112,249747,449,1698477,3876,1948224,4325,4,4163,31,9093,4354,3,"East TN",2455501,118.265070957006,0.102915951972556,176.135134948021,21.0954913070693,10.2915951972556
2021-04-10,275907,305,226130,216,49777,89,249995,248,1701257,2780,1951252,3028,1,4164,15,9108,4359,5,"East TN",2455501,116.758250149359,0.0997662459093034,123.314956906961,12.4210904414211,9.97662459093034
2021-04-11,276144,237,226293,163,49851,74,250169,174,1702969,1712,1953138,1886,2,4166,10,9118,4363,4,"East TN",2455501,119.446092671109,0.100598857991737,76.807136303345,9.65179814628461,10.0598857991737
2021-04-12,276609,465,226616,323,49993,142,250499,330,1704732,1763,1955231,2093,3,4169,16,9134,4372,9,"East TN",2455501,121.808136099313,0.102469358327325,85.2371878488341,18.9370723123306,10.2469358327325
2021-04-13,276987,378,226856,240,50131,138,250749,250,1706789,2057,1957538,2307,3,4172,16,9150,4376,4,"East TN",2455501,119.649717104575,0.101499683801608,93.9523136011755,15.3940071700236,10.1499683801608
2021-04-14,277666,679,227357,501,50309,178,251306,557,1711609,4820,1962915,5377,0,4172,29,9179,4379,3,"East TN",2455501,121.645236552541,0.10293063272988,218.97771574925,27.6521980646719,10.293063272988
2021-04-15,278208,542,227725,368,50483,174,251686,380,1714753,3144,1966439,3524,2,4174,24,9203,4384,5,"East TN",2455501,127.224546029507,0.105944986690328,143.51450070678,22.0728885877057,10.5944986690328
2021-04-16,279182,974,228616,891,50566,83,252792,1106,1722238,7485,1975030,8591,3,4177,32,9235,4387,3,"East TN",2455501,145.795094361599,0.113593971498918,349.867501581144,39.6660396391612,11.3593971498918
2021-04-17,279384,202,228763,147,50621,55,252965,173,1724469,2231,1977434,2404,0,4177,10,9245,4388,1,"East TN",2455501,141.600431032201,0.113436712245054,97.9026276104143,8.22642711202317,11.3436712245054
2021-04-18,279603,219,228951,188,50652,31,253167,202,1726272,1803,1979439,2005,6,4183,8,9253,4397,9,"East TN",2455501,140.867383071723,0.113988061290445,81.6533978198339,8.9187501858073,11.3988061290445
2021-04-19,279931,328,229146,195,50785,133,253377,210,1727721,1449,1981098,1659,8,4191,15,9268,4404,7,"East TN",2455501,135.288073594757,0.11126145281633,67.5625870239923,13.3577628353644,11.126145281633
2021-04-20,280284,353,229423,277,50861,76,253656,279,1730169,2448,1983825,2727,4,4195,20,9288,4408,4,"East TN",2455501,134.269951427428,0.110586982158481,111.056766012313,14.375885002694,11.0586982158481
2021-04-21,280797,513,229753,330,51044,183,253993,337,1733950,3781,1987943,4118,4,4199,15,9303,4414,6,"East TN",2455501,127.509620236359,0.107359757072079,167.705083402532,20.8918668736034,10.7359757072079
2021-04-22,281438,641,230151,398,51287,243,254440,447,1738202,4252,1992642,4699,3,4202,26,9329,4418,4,"East TN",2455501,131.541384018984,0.105102469182918,191.366242571272,26.1046523703309,10.5102469182918
2021-04-23,281821,383,230428,277,51393,106,254748,308,1741404,3202,1996152,3510,0,4202,11,9340,4423,5,"East TN",2455501,107.472975983313,0.0926048669633557,142.944352293076,15.5976316034895,9.26048669633557
2021-04-24,282081,260,230616,188,51465,72,254957,209,1744401,2997,1999358,3206,0,4202,19,9359,4430,7,"East TN",2455501,109.835019411517,0.0908593322386426,130.563986738348,10.5884705402278,9.08593322386426
2021-04-25,282280,199,230764,148,51516,51,255116,159,1746050,1649,2001166,1808,4,4206,17,9376,4435,5,"East TN",2455501,109.020521677654,0.0897040548626133,73.6305951412767,8.10425245194362,8.97040548626133
2021-04-26,282669,389,231011,247,51658,142,255367,251,1748022,1972,2003389,2223,6,4212,16,9392,4443,8,"East TN",2455501,111.504739765938,0.0892736979049841,90.531423118948,15.8419809236486,8.92736979049841
2021-04-27,283056,387,231213,202,51843,185,255586,219,1750385,2363,2005971,2582,3,4215,25,9417,4449,6,"East TN",2455501,112.889385913506,0.0871489207983383,105.151657441801,15.7605311502622,8.71489207983383
2021-04-28,283542,486,231557,344,51985,142,255967,381,1754512,4127,2010479,4508,6,4221,23,9440,4457,8,"East TN",2455501,111.78981397279,0.0875931842385517,183.587789212873,19.7922949328874,8.75931842385516
2021-04-29,283934,392,231836,279,52098,113,256271,304,1757444,2932,2013715,3236,1,4222,22,9462,4462,5,"East TN",2455501,101.649317186187,0.0868884354387131,131.785733339143,15.9641555837281,8.68884354387131
2021-04-30,284304,370,232064,228,52240,142,256510,239,1760710,3266,2017220,3505,0,4222,18,9480,4467,5,"East TN",2455501,101.119893659176,0.0836339472185305,142.74072785961,15.0682080764781,8.36339472185305
2021-05-01,284539,235,232246,182,52293,53,256698,188,1763200,2490,2019898,2678,-1,4221,15,9495,4468,1,"East TN",2455501,100.101771491846,0.084761441090555,109.061246564347,9.57034837289824,8.4761441090555
2021-05-02,284714,175,232374,128,52340,47,256831,133,1764677,1477,2021508,1610,1,4222,11,9506,4472,4,"East TN",2455501,99.1243742112099,0.084308327598073,65.5670675760262,7.1268551713072,8.43083275980729
2021-05-03,284927,213,232489,115,52438,98,256957,126,1766161,1484,2023118,1610,5,4227,17,9523,4476,4,"East TN",2455501,91.9567941532095,0.0805920218967003,65.5670675760262,8.67440086564819,8.05920218967003
2021-05-04,285246,319,232708,219,52538,100,257202,245,1768560,2399,2025762,2644,7,4234,12,9535,4484,8,"East TN",2455501,89.1875018580729,0.0816532767419534,107.676600416778,12.9912388551257,8.16532767419534
